match_id,season_id,match_date,venue,city,team1,team2,toss_winner,toss_decision,match_winner,win_by_runs,win_by_wickets,result,player_name
1148061,2018,2018-06-09,Royal Selangor Club,Kuala Lumpur,Sri Lanka,Thailand,Thailand,field,Thailand,0,4,normal,W Liengprasert
1148062,2018,2018-06-09,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,Malaysia,Bangladesh,bat,Bangladesh,70,0,normal,Shamima Sultana
1148063,2018,2018-06-10,Kinrara Academy Oval,Kuala Lumpur,India,Bangladesh,Bangladesh,field,Bangladesh,0,3,normal,Rumana Ahmed
1150533,2018,2018-11-09,Providence Stadium,Guyana,India,New Zealand,India,bat,India,34,0,normal,H Kaur
1150534,2018,2018-11-09,Providence Stadium,Guyana,Australia,Pakistan,Australia,bat,Australia,52,0,normal,AJ Healy
1150535,2018,2018-11-09,Providence Stadium,Guyana,West Indies,Bangladesh,Bangladesh,field,West Indies,60,0,normal,DJS Dottin
1150537,2018,2018-11-11,Providence Stadium,Guyana,Pakistan,India,India,field,India,0,7,normal,M Raj
1150538,2018,2018-11-11,Providence Stadium,Guyana,Ireland,Australia,Ireland,bat,Australia,0,9,normal,AJ Healy
1150539,2018,2018-11-12,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,England,England,field,England,0,7,normal,KL Gordon
1150540,2018,2018-11-12,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Sri Lanka,South Africa,South Africa,field,South Africa,0,7,normal,S Ismail
1150541,2018,2018-11-13,Providence Stadium,Guyana,Pakistan,Ireland,Pakistan,bat,Pakistan,38,0,normal,Javeria Khan
1150542,2018,2018-11-13,Providence Stadium,Guyana,Australia,New Zealand,Australia,bat,Australia,33,0,normal,AJ Healy
1150543,2018,2018-11-14,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Sri Lanka,Bangladesh,Bangladesh,field,Sri Lanka,25,0,normal,HASD Siriwardene
1150544,2018,2018-11-14,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,South Africa,South Africa,field,West Indies,31,0,normal,SR Taylor
1150545,2018,2018-11-15,Providence Stadium,Guyana,India,Ireland,Ireland,field,India,52,0,normal,M Raj
1150546,2018,2018-11-15,Providence Stadium,Guyana,New Zealand,Pakistan,Pakistan,field,New Zealand,54,0,normal,JM Watkin
1150547,2018,2018-11-16,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,England,South Africa,bat,England,0,7,normal,NR Sciver
1150548,2018,2018-11-16,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,Sri Lanka,West Indies,bat,West Indies,83,0,normal,HK Matthews
1150549,2018,2018-11-17,Providence Stadium,Guyana,India,Australia,India,bat,India,48,0,normal,S Mandhana
1150550,2018,2018-11-17,Providence Stadium,Guyana,Ireland,New Zealand,Ireland,bat,New Zealand,0,8,normal,SFM Devine
1150551,2018,2018-11-18,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,England,West Indies,West Indies,field,West Indies,0,4,normal,DJS Dottin
1150552,2018,2018-11-18,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,Bangladesh,Bangladesh,field,South Africa,30,0,normal,M Kapp
1150553,2018,2018-11-22,"Sir Vivian Richards Stadium, North Sound",Antigua,Australia,West Indies,West Indies,field,Australia,71,0,normal,AJ Healy
1150554,2018,2018-11-22,"Sir Vivian Richards Stadium, North Sound",Antigua,India,England,India,bat,England,0,8,normal,AE Jones
1150555,2018,2018-11-24,"Sir Vivian Richards Stadium, North Sound",Antigua,England,Australia,England,bat,Australia,0,8,normal,A Gardner
1152840,2019,2019-05-05,Sophia Gardens,Cardiff,England,Pakistan,Pakistan,bat,England,0,7,normal,EJG Morgan
1153317,2018,2018-12-17,Sylhet International Cricket Stadium,Sylhet,Bangladesh,West Indies,Bangladesh,bat,West Indies,0,8,normal,SS Cottrell
1153318,2018,2018-12-20,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,West Indies,West Indies,field,Bangladesh,36,0,normal,Shakib Al Hasan
1153319,2018,2018-12-22,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,West Indies,Bangladesh,field,West Indies,50,0,normal,E Lewis
1153696,2019,2019-02-06,Westpac Stadium,Wellington,New Zealand,India,India,field,New Zealand,80,0,normal,TL Seifert
1153697,2019,2019-02-08,Eden Park,Auckland,New Zealand,India,New Zealand,bat,India,0,7,normal,KH Pandya
1153698,2019,2019-02-10,Seddon Park,Hamilton,New Zealand,India,India,field,New Zealand,4,0,normal,C Munro
1153843,2019,2019-01-11,Eden Park,Auckland,New Zealand,Sri Lanka,Sri Lanka,field,New Zealand,35,0,normal,DAJ Bracewell
1153858,2019,2019-02-06,Westpac Stadium,Wellington,New Zealand,India,India,field,New Zealand,23,0,normal,LMM Tahuhu
1153859,2019,2019-02-08,Eden Park,Auckland,New Zealand,India,New Zealand,field,New Zealand,0,4,normal,SW Bates
1153860,2019,2019-02-10,Seddon Park,Hamilton,New Zealand,India,New Zealand,bat,New Zealand,2,0,normal,SFM Devine
1156216,2018,2018-09-28,"Brian Lara Stadium, Tarouba",Trinidad,South Africa,West Indies,West Indies,field,West Indies,0,9,normal,A Mohammed
1156218,2018,2018-10-04,"Brian Lara Stadium, Tarouba",Trinidad,West Indies,South Africa,South Africa,field,South Africa,0,8,normal,L Wolvaardt
1156219,2018,2018-10-06,"Brian Lara Stadium, Tarouba",Trinidad,West Indies,South Africa,South Africa,field,South Africa,0,3,normal,L Lee
1157372,2018,2018-10-24,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Australia,Australia,field,Pakistan,66,0,normal,Imad Wasim
1157373,2018,2018-10-26,Dubai International Cricket Stadium,Unknown,Pakistan,Australia,Pakistan,bat,Pakistan,11,0,normal,Imad Wasim
1157374,2018,2018-10-28,Dubai International Cricket Stadium,Unknown,Pakistan,Australia,Pakistan,bat,Pakistan,33,0,normal,Shadab Khan
1157375,2018,2018-10-31,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,New Zealand,Pakistan,bat,Pakistan,2,0,normal,Mohammad Hafeez
1157376,2018,2018-11-02,Dubai International Cricket Stadium,Unknown,New Zealand,Pakistan,New Zealand,bat,Pakistan,0,6,normal,Shaheen Shah Afridi
1157377,2018,2018-11-04,Dubai International Cricket Stadium,Unknown,Pakistan,New Zealand,Pakistan,bat,Pakistan,47,0,normal,Babar Azam
1157710,2018,2018-09-21,Colts Cricket Club Ground,Colombo,Sri Lanka,India,India,field,,0,0,no result,
1157711,2018,2018-09-22,Colombo Cricket Club Ground,Unknown,Sri Lanka,India,India,field,India,0,5,normal,
1157712,2018,2018-09-24,Colombo Cricket Club Ground,Unknown,Sri Lanka,India,India,field,India,0,7,normal,
1157713,2018,2018-09-25,Chilaw Marians Cricket Club Ground,FTZ Sports Complex,India,Sri Lanka,Sri Lanka,field,India,51,0,normal,
1157759,2018,2018-11-04,Eden Gardens,Kolkata,West Indies,India,India,field,India,0,5,normal,Kuldeep Yadav
1157760,2018,2018-11-06,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,West Indies,West Indies,field,India,71,0,normal,RG Sharma
1157761,2018,2018-11-11,"MA Chidambaram Stadium, Chepauk",Chennai,West Indies,India,West Indies,bat,India,0,6,normal,S Dhawan
1158071,2019,2019-03-05,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,West Indies,England,England,field,England,0,4,normal,JM Bairstow
1158072,2019,2019-03-08,"Warner Park, St Kitts",Basseterre,West Indies,England,West Indies,field,England,137,0,normal,SW Billings
1158073,2019,2019-03-10,"Warner Park, St Kitts",Basseterre,West Indies,England,West Indies,bat,England,0,8,normal,DJ Willey
1158344,2018,2018-08-20,Botswana Cricket Association Oval 1,Gaborone,Botswana,Lesotho,Lesotho,field,Botswana,124,0,normal,B Mpedi
1158345,2018,2018-08-20,Botswana Cricket Association Oval 2,Gaborone,Malawi,Namibia,Namibia,field,Namibia,0,9,normal,
1158348,2018,2018-08-21,Botswana Cricket Association Oval 1,Gaborone,Sierra Leone,Namibia,Namibia,field,Namibia,0,7,normal,
1158349,2018,2018-08-21,Botswana Cricket Association Oval 2,Gaborone,Mozambique,Lesotho,Lesotho,field,Mozambique,70,0,normal,
1158350,2018,2018-08-21,Botswana Cricket Association Oval 1,Gaborone,Mozambique,Botswana,Mozambique,bat,Botswana,0,10,normal,
1158352,2018,2018-08-23,Botswana Cricket Association Oval 1,Gaborone,Botswana,Sierra Leone,Sierra Leone,field,Sierra Leone,0,6,normal,
1158353,2018,2018-08-23,Botswana Cricket Association Oval 2,Gaborone,Mozambique,Namibia,Mozambique,bat,Namibia,0,10,normal,
1158354,2018,2018-08-23,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Namibia,Lesotho,Lesotho,field,Namibia,179,0,normal,
1158355,2018,2018-08-23,Botswana Cricket Association Oval 2,Gaborone,Sierra Leone,Malawi,Sierra Leone,bat,Sierra Leone,56,0,normal,
1158356,2018,2018-08-24,Botswana Cricket Association Oval 1,Gaborone,Sierra Leone,Lesotho,Sierra Leone,bat,Sierra Leone,80,0,normal,
1158358,2018,2018-08-24,Botswana Cricket Association Oval 1,Gaborone,Botswana,Namibia,Namibia,field,Namibia,0,6,normal,
1158359,2018,2018-08-25,Botswana Cricket Association Oval 1,Gaborone,Lesotho,Malawi,Malawi,field,Malawi,0,9,normal,
1158361,2018,2018-08-25,Botswana Cricket Association Oval 1,Gaborone,Sierra Leone,Namibia,Namibia,field,Namibia,0,9,normal,
1161231,2018,2018-10-25,Kinrara Academy Oval,Kuala Lumpur,Australia,Pakistan,Australia,bat,Australia,64,0,normal,S Molineux
1161232,2018,2018-10-27,Kinrara Academy Oval,Kuala Lumpur,Pakistan,Australia,Australia,field,Australia,0,6,normal,G Wareham
1161233,2018,2018-10-29,Kinrara Academy Oval,Kuala Lumpur,Pakistan,Australia,Australia,field,Australia,0,9,normal,AJ Healy
1162727,2018,2018-10-22,Tolerance Oval,Abu Dhabi,United Arab Emirates,Australia,United Arab Emirates,bat,Australia,0,7,normal,DJM Short
1168020,2019,2019-06-21,County Ground,Northampton,England,West Indies,England,bat,England,42,0,normal,DN Wyatt
1168026,2019,2019-07-26,County Ground,Chelmsford,England,Australia,England,field,Australia,93,0,normal,MM Lanning
1168027,2019,2019-07-28,"County Ground, Hove",Brighton,England,Australia,England,bat,Australia,0,7,normal,EA Perry
1168028,2019,2019-07-31,County Ground,Bristol,England,Australia,Australia,field,England,17,0,normal,KH Brunt
1168160,2019,2019-02-01,Newlands,Cape Town,South Africa,Sri Lanka,Sri Lanka,bat,South Africa,0,7,normal,D van Niekerk
1168162,2019,2019-02-06,SuperSport Park,Centurion,South Africa,Sri Lanka,Sri Lanka,field,South Africa,39,0,normal,S Luus
1168247,2019,2019-02-24,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,Australia,Australia,field,Australia,0,3,normal,NM Coulter-Nile
1168248,2019,2019-02-27,M.Chinnaswamy Stadium,Bengaluru,India,Australia,Australia,field,Australia,0,7,normal,GJ Maxwell
1168521,2019,2019-07-12,"Bready Cricket Club, Magheramason",Bready,Ireland,Zimbabwe,Ireland,field,Ireland,0,9,normal,
1168522,2019,2019-07-14,Bready,Derry,Ireland,Zimbabwe,Zimbabwe,field,Zimbabwe,0,8,normal,
1170457,2019,2019-01-31,ICC Academy,Dubai,United Arab Emirates,Nepal,Nepal,field,United Arab Emirates,21,0,normal,Shaiman Anwar
1170458,2019,2019-02-01,ICC Academy,Dubai,United Arab Emirates,Nepal,United Arab Emirates,bat,Nepal,0,4,normal,DS Airee
1170459,2019,2019-02-03,ICC Academy,Dubai,United Arab Emirates,Nepal,United Arab Emirates,field,Nepal,14,0,normal,Karan KC
1172163,2019,2019-03-04,Barsapara Cricket Stadium,Guwahati,India,England,India,field,England,41,0,normal,TT Beaumont
1172164,2019,2019-03-07,Barsapara Cricket Stadium,Guwahati,India,England,England,field,England,0,5,normal,DN Wyatt
1172165,2019,2019-03-09,Barsapara Cricket Stadium,Guwahati,India,England,England,bat,England,1,0,normal,KL Cross
1172469,2019,2019-01-31,Southend Club Cricket Stadium,Karachi,Pakistan,West Indies,West Indies,bat,West Indies,71,0,normal,DJS Dottin
1172470,2019,2019-02-01,Southend Club Cricket Stadium,Karachi,Pakistan,West Indies,Pakistan,bat,,0,0,tie,SA Campbelle
1172471,2019,2019-02-03,Southend Club Cricket Stadium,Karachi,Pakistan,West Indies,Pakistan,bat,Pakistan,12,0,normal,Nida Dar
1172505,2019,2019-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Netherlands,Scotland,Netherlands,field,Netherlands,0,7,normal,TP Visee
1172506,2019,2019-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Ireland,Oman,field,Ireland,15,0,normal,PR Stirling
1172507,2019,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Netherlands,Netherlands,field,Netherlands,0,8,normal,RE van der Merwe
1172508,2019,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,Scotland,Scotland,field,Scotland,0,6,normal,KJ Coetzer
1172509,2019,2019-02-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,Netherlands,Ireland,field,Ireland,0,1,normal,A Balbirnie
1172510,2019,2019-02-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Scotland,Scotland,field,Scotland,0,7,normal,A Neill
1172910,2019,2019-02-18,Terdthai Cricket Ground,Bangkok,Thailand,China,Thailand,field,Thailand,0,6,normal,C Sutthiruang
1172911,2019,2019-02-18,Asian Institute of Technology Ground,Bangkok,Kuwait,Malaysia,Kuwait,field,Malaysia,63,0,normal,Mas Elysa
1172912,2019,2019-02-18,Asian Institute of Technology Ground,Bangkok,Hong Kong,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,21,0,normal,S Venkataraman
1172913,2019,2019-02-19,Terdthai Cricket Ground,Bangkok,Malaysia,Nepal,Nepal,bat,Nepal,34,0,normal,SR Magar
1172914,2019,2019-02-19,Terdthai Cricket Ground,Bangkok,China,Hong Kong,China,field,China,0,1,normal,YS To
1172915,2019,2019-02-19,Asian Institute of Technology Ground,Bangkok,Kuwait,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,86,0,normal,CR Seneviratna
1172916,2019,2019-02-21,Terdthai Cricket Ground,Bangkok,Malaysia,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,86,0,normal,CR Seneviratna
1172917,2019,2019-02-21,Asian Institute of Technology Ground,Bangkok,Thailand,Nepal,Thailand,bat,Thailand,57,0,normal,C Sutthiruang
1172918,2019,2019-02-21,Asian Institute of Technology Ground,Bangkok,China,Kuwait,China,field,China,0,9,normal,Zhang Chan
1172919,2019,2019-02-22,Terdthai Cricket Ground,Bangkok,Nepal,United Arab Emirates,United Arab Emirates,bat,Nepal,0,7,normal,Nary Thapa
1172920,2019,2019-02-22,Asian Institute of Technology Ground,Bangkok,Thailand,Hong Kong,Thailand,bat,Thailand,82,0,normal,N Chaiwai
1172921,2019,2019-02-22,Terdthai Cricket Ground,Bangkok,China,Malaysia,Malaysia,bat,China,0,8,normal,F Song
1172922,2019,2019-02-24,Terdthai Cricket Ground,Bangkok,China,United Arab Emirates,China,field,United Arab Emirates,27,0,normal,S Venkataraman
1172923,2019,2019-02-24,Asian Institute of Technology Ground,Bangkok,Thailand,Kuwait,Kuwait,bat,Thailand,0,9,normal,S Tippoch
1172924,2019,2019-02-24,Asian Institute of Technology Ground,Bangkok,Hong Kong,Nepal,Hong Kong,bat,Nepal,0,4,normal,Nary Thapa
1172925,2019,2019-02-25,Terdthai Cricket Ground,Bangkok,Thailand,Malaysia,Malaysia,field,Thailand,87,0,normal,N Chaiwai
1172926,2019,2019-02-25,Terdthai Cricket Ground,Bangkok,China,Nepal,China,field,Nepal,5,0,normal,SR Magar
1172927,2019,2019-02-25,Asian Institute of Technology Ground,Bangkok,Hong Kong,Kuwait,Hong Kong,field,Hong Kong,0,9,normal,M Yousaf
1172929,2019,2019-02-27,Asian Institute of Technology Ground,Bangkok,Kuwait,Nepal,Kuwait,field,Nepal,30,0,normal,RC Belbashi
1172930,2019,2019-02-27,Asian Institute of Technology Ground,Bangkok,Thailand,United Arab Emirates,Thailand,bat,Thailand,50,0,normal,
1173048,2020,2020-02-21,Sydney Showground Stadium,Sydney,Australia,India,Australia,field,India,17,0,normal,Poonam Yadav
1173049,2020,2020-02-22,W.A.C.A. Ground,Perth,Thailand,West Indies,Thailand,bat,West Indies,0,7,normal,SR Taylor
1173050,2020,2020-02-22,W.A.C.A. Ground,Perth,New Zealand,Sri Lanka,New Zealand,field,New Zealand,0,7,normal,HNK Jensen
1173051,2020,2020-02-23,W.A.C.A. Ground,Perth,England,South Africa,South Africa,field,South Africa,0,6,normal,D van Niekerk
1173052,2020,2020-02-24,W.A.C.A. Ground,Perth,Australia,Sri Lanka,Sri Lanka,bat,Australia,0,5,normal,RL Haynes
1173053,2020,2020-02-24,W.A.C.A. Ground,Perth,Bangladesh,India,Bangladesh,field,India,18,0,normal,Shafali Verma
1173054,2020,2020-02-26,Manuka Oval,Canberra,England,Thailand,Thailand,field,England,98,0,normal,HC Knight
1173055,2020,2020-02-26,Manuka Oval,Canberra,Pakistan,West Indies,West Indies,bat,Pakistan,0,8,normal,Javeria Khan
1173056,2020,2020-02-27,Junction Oval,Melbourne,India,New Zealand,New Zealand,field,India,3,0,normal,Shafali Verma
1173057,2020,2020-02-27,Manuka Oval,Canberra,Australia,Bangladesh,Australia,bat,Australia,86,0,normal,AJ Healy
1173058,2020,2020-02-28,Manuka Oval,Canberra,South Africa,Thailand,South Africa,bat,South Africa,113,0,normal,L Lee
1173059,2020,2020-02-28,Manuka Oval,Canberra,England,Pakistan,Pakistan,field,England,42,0,normal,HC Knight
1173060,2020,2020-02-29,Junction Oval,Melbourne,Bangladesh,New Zealand,New Zealand,bat,New Zealand,17,0,normal,HNK Jensen
1173061,2020,2020-02-29,Junction Oval,Melbourne,India,Sri Lanka,Sri Lanka,bat,India,0,7,normal,RP Yadav
1173062,2020,2020-03-01,Sydney Showground Stadium,Sydney,Pakistan,South Africa,South Africa,bat,South Africa,17,0,normal,L Wolvaardt
1173063,2020,2020-03-01,Sydney Showground Stadium,Sydney,England,West Indies,England,bat,England,46,0,normal,NR Sciver
1173064,2020,2020-03-02,Junction Oval,Melbourne,Bangladesh,Sri Lanka,Bangladesh,bat,Sri Lanka,0,9,normal,HASD Siriwardene
1173065,2020,2020-03-02,Junction Oval,Melbourne,Australia,New Zealand,New Zealand,field,Australia,4,0,normal,G Wareham
1173066,2020,2020-03-03,Sydney Showground Stadium,Sydney,Pakistan,Thailand,Thailand,bat,,0,0,no result,
1173069,2020,2020-03-05,Sydney Cricket Ground,Sydney,Australia,South Africa,South Africa,field,Australia,5,0,normal,MM Lanning
1173070,2020,2020-03-08,Melbourne Cricket Ground,Melbourne,Australia,India,Australia,bat,Australia,85,0,normal,AJ Healy
1176435,2019,2019-03-24,P Sara Oval,Colombo,Sri Lanka,England,Sri Lanka,bat,England,0,8,normal,
1176436,2019,2019-03-26,P Sara Oval,Colombo,Sri Lanka,England,Sri Lanka,bat,England,0,8,normal,
1176437,2019,2019-03-28,P Sara Oval,Colombo,Sri Lanka,England,Sri Lanka,field,England,96,0,normal,
1176792,2019,2019-03-22,Amini Park,Port Moresby,Papua New Guinea,Philippines,Philippines,field,Papua New Guinea,133,0,normal,A Vala
1176793,2019,2019-03-22,Amini Park,Port Moresby,Papua New Guinea,Vanuatu,Vanuatu,bat,Papua New Guinea,0,8,normal,TP Ura
1176794,2019,2019-03-23,Amini Park,Port Moresby,Philippines,Vanuatu,Vanuatu,bat,Vanuatu,63,0,normal,
1176795,2019,2019-03-23,Amini Park,Port Moresby,Papua New Guinea,Philippines,Papua New Guinea,bat,,0,0,no result,
1176796,2019,2019-03-24,Amini Park,Port Moresby,Philippines,Vanuatu,Vanuatu,field,Philippines,10,0,normal,DC Smith
1176797,2019,2019-03-24,Amini Park,Port Moresby,Papua New Guinea,Vanuatu,Vanuatu,bat,Papua New Guinea,0,10,normal,L Siaka
1177018,2019,2019-05-15,LC de Villiers Oval,Pretoria,South Africa,Pakistan,Pakistan,field,Pakistan,0,7,normal,Nida Dar
1177019,2019,2019-05-18,City Oval,Pietermaritzburg,South Africa,Pakistan,Pakistan,bat,South Africa,0,8,normal,L Lee
1177020,2019,2019-05-19,City Oval,Pietermaritzburg,South Africa,Pakistan,Pakistan,field,Pakistan,0,4,normal,Iram Javed
1177021,2019,2019-05-22,Willowmoore Park,Benoni,South Africa,Pakistan,South Africa,field,South Africa,0,4,normal,L Lee
1177022,2019,2019-05-23,Willowmoore Park,Benoni,South Africa,Pakistan,South Africa,field,South Africa,0,9,normal,L Lee
1177484,2019,2019-03-15,ICC Academy,Dubai,United Arab Emirates,United States of America,United Arab Emirates,field,,0,0,no result,
1177485,2019,2019-03-16,ICC Academy,Dubai,United Arab Emirates,United States of America,United Arab Emirates,bat,United Arab Emirates,24,0,normal,Shaiman Anwar
1178996,2019,2019-05-25,Sportpark Maarschalkerweerd,Utrecht,Germany,Italy,Italy,field,Italy,0,6,normal,
1179016,2019,2019-04-01,United Cricket Club Ground,Windhoek,Namibia,Botswana,Namibia,field,Namibia,0,7,normal,
1179017,2019,2019-04-03,United Cricket Club Ground,Windhoek,Namibia,Botswana,Namibia,bat,Namibia,86,0,normal,
1179018,2019,2019-04-03,United Cricket Club Ground,Windhoek,Namibia,Botswana,Namibia,bat,Namibia,88,0,normal,
1179610,2019,2019-04-02,United Cricket Club Ground,Windhoek,Namibia,Botswana,Botswana,field,Namibia,88,0,normal,
1179611,2019,2019-04-02,United Cricket Club Ground,Windhoek,Namibia,Botswana,Botswana,bat,Namibia,0,9,normal,
1182642,2019,2019-05-05,Old Hararians,Harare,Zimbabwe,Mozambique,Zimbabwe,bat,Zimbabwe,163,0,normal,SM Mayers
1182644,2019,2019-05-05,Old Hararians,Harare,Sierra Leone,Uganda,Uganda,bat,Uganda,90,0,normal,D Busingye
